File,Results
data/GutenTAG/cbf-type-trend/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.45977777777777773, 'AUC-PR': 0.008555796837104319}, {'Algorithm': 'COF', 'AUC-ROC': 0.4983712121212121, 'AUC-PR': 0.009525426558780881}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.10911717171717172, 'AUC-PR': 0.005426618761695862}, {'Algorithm': 'KNN', 'AUC-ROC': 0.4771909090909091, 'AUC-PR': 0.008704156696432578}, {'Algorithm': 'LOF', 'AUC-ROC': 0.4822489898989899, 'AUC-PR': 0.008964168801097657}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.23606666666666667, 'AUC-PR': 0.006131833623746413}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.6022979797979798, 'AUC-PR': 0.011835983753046214}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.6022979797979798, 'AUC-PR': 0.011835983753046214}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.3418191919191919, 'AUC-PR': 0.007432260827363362}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.6025636363636363, 'AUC-PR': 0.011843900391799826}]"
data/GutenTAG/poly-trend-quadratic/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.6858808080808081, 'AUC-PR': 0.022054441254292116}, {'Algorithm': 'COF', 'AUC-ROC': 0.5367691919191919, 'AUC-PR': 0.012364815983156162}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9996949494949495, 'AUC-PR': 0.979000882096805}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6273621212121212, 'AUC-PR': 0.01355900616148005}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5448171717171717, 'AUC-PR': 0.015518883537598008}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.1884989898989899, 'AUC-PR': 0.006161360965288675}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.780910101010101, 'AUC-PR': 0.022495899022927993}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.780910101010101, 'AUC-PR': 0.022495899022927993}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999848484848486, 'AUC-PR': 0.9985260714639583}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.780910101010101, 'AUC-PR': 0.022495899022927993}]"
data/GutenTAG/poly-diff-count-2/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5255366328632054, 'AUC-PR': 0.020940950905060998}, {'Algorithm': 'COF', 'AUC-ROC': 0.49253800013802784, 'AUC-PR': 0.022202309744798948}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9840287897867471, 'AUC-PR': 0.22610997914155595}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6816480112502613, 'AUC-PR': 0.024145248658739956}, {'Algorithm': 'LOF', 'AUC-ROC': 0.47366420650550767, 'AUC-PR': 0.01899173191207212}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.6351916735263788, 'AUC-PR': 0.01291006253236866}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.6224631150861323, 'AUC-PR': 0.01237626187382734}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.6224631150861323, 'AUC-PR': 0.01237626187382734}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9829805790963984, 'AUC-PR': 0.22365984731539046}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.6224631150861323, 'AUC-PR': 0.012376249462776729}]"
data/GutenTAG/sinus-trend-sinus/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5426707070707071, 'AUC-PR': 0.07928434826692862}, {'Algorithm': 'COF', 'AUC-ROC': 0.5504156565656566, 'AUC-PR': 0.07795046094800644}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9998525252525252, 'AUC-PR': 0.985913738940276}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5427833333333334, 'AUC-PR': 0.08371573427949089}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5525368686868687, 'AUC-PR': 0.0816542770079723}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9382929292929292, 'AUC-PR': 0.7887719981018326}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9999545454545455, 'AUC-PR': 0.9957371225663798}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9999545454545455, 'AUC-PR': 0.9957371225663798}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9998232323232323, 'AUC-PR': 0.9833041626624275}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9999585858585859, 'AUC-PR': 0.9960832117364091}]"
data/GutenTAG/poly-diff-count-5/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.4554329355276253, 'AUC-PR': 0.035008644667854916}, {'Algorithm': 'COF', 'AUC-ROC': 0.5519398971058653, 'AUC-PR': 0.209393825672904}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9952595332171705, 'AUC-PR': 0.907352718512591}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5743966471985471, 'AUC-PR': 0.1124402792959097}, {'Algorithm': 'LOF', 'AUC-ROC': 0.570129915340828, 'AUC-PR': 0.22371454771460741}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.7056509679026727, 'AUC-PR': 0.06727678652345484}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.2897166397476462, 'AUC-PR': 0.027096513091724374}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.2897166397476462, 'AUC-PR': 0.027096513091724374}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.954698626909131, 'AUC-PR': 0.6711305475103374}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.28969637579143087, 'AUC-PR': 0.027096051169978118}]"
data/GutenTAG/poly-length-500/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5832688421052631, 'AUC-PR': 0.07401853975859388}, {'Algorithm': 'COF', 'AUC-ROC': 0.5040747368421052, 'AUC-PR': 0.052443123252652435}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999522105263158, 'AUC-PR': 0.9990956452558162}, {'Algorithm': 'KNN', 'AUC-ROC': 0.8065487368421052, 'AUC-PR': 0.12278633604622431}, {'Algorithm': 'LOF', 'AUC-ROC': 0.49278757894736847, 'AUC-PR': 0.04685087268224757}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.7216597894736843, 'AUC-PR': 0.08268124489070305}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.5919126315789474, 'AUC-PR': 0.06221289367130951}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.5919126315789474, 'AUC-PR': 0.06221289367130951}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999526315789474, 'AUC-PR': 0.9991088728338771}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.5919341052631578, 'AUC-PR': 0.062214333598007265}]"
data/GutenTAG/sinus-same-count-1/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5190868686868687, 'AUC-PR': 0.011144377523607026}, {'Algorithm': 'COF', 'AUC-ROC': 0.5058434343434344, 'AUC-PR': 0.009569149248313546}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9995828282828283, 'AUC-PR': 0.9596519025602847}, {'Algorithm': 'KNN', 'AUC-ROC': 0.4517318181818182, 'AUC-PR': 0.009696902287423668}, {'Algorithm': 'LOF', 'AUC-ROC': 0.505470707070707, 'AUC-PR': 0.00948992070105812}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9868212121212121, 'AUC-PR': 0.8803043328220777}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.7977919191919192, 'AUC-PR': 0.024081175067596883}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.7977919191919192, 'AUC-PR': 0.024081175067596883}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9994767676767677, 'AUC-PR': 0.9499083174888063}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.7982969696969695, 'AUC-PR': 0.024111344685039268}]"
data/GutenTAG/ecg-type-pattern/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5599494949494949, 'AUC-PR': 0.012176848331775719}, {'Algorithm': 'COF', 'AUC-ROC': 0.5413035353535354, 'AUC-PR': 0.012295161382704731}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999636363636364, 'AUC-PR': 0.9964938240187242}, {'Algorithm': 'KNN', 'AUC-ROC': 0.48295353535353536, 'AUC-PR': 0.011038138811039119}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5260272727272728, 'AUC-PR': 0.012579310086299526}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.8594151515151515, 'AUC-PR': 0.47520204511277797}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9841010101010101, 'AUC-PR': 0.6851855258157477}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9841010101010101, 'AUC-PR': 0.6851855258157477}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999717171717172, 'AUC-PR': 0.9972650375105568}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9892484848484849, 'AUC-PR': 0.6909357484553649}]"
data/GutenTAG/ecg-length-10/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.669039039039039, 'AUC-PR': 0.0023755745264017365}, {'Algorithm': 'COF', 'AUC-ROC': 0.5545945945945946, 'AUC-PR': 0.10424114294039381}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.99998998998999, 'AUC-PR': 0.9904545454545455}, {'Algorithm': 'KNN', 'AUC-ROC': 0.811036036036036, 'AUC-PR': 0.1029871356192905}, {'Algorithm': 'LOF', 'AUC-ROC': 0.6324024024024024, 'AUC-PR': 0.1033092859101451}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.7087487487487487, 'AUC-PR': 0.017401312659738554}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.99998998998999, 'AUC-PR': 0.9904545454545455}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.99998998998999, 'AUC-PR': 0.9904545454545455}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.99998998998999, 'AUC-PR': 0.9904545454545455}]"
data/GutenTAG/cbf-same-count-10/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.6220382173382173, 'AUC-PR': 0.20363930520838458}, {'Algorithm': 'COF', 'AUC-ROC': 0.48736410256410256, 'AUC-PR': 0.08619124188701632}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.704782905982906, 'AUC-PR': 0.27605723244626734}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6389062271062271, 'AUC-PR': 0.12852269037763858}, {'Algorithm': 'LOF', 'AUC-ROC': 0.479147557997558, 'AUC-PR': 0.08179418564809735}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.6753824175824176, 'AUC-PR': 0.2609570830029554}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.6339216117216118, 'AUC-PR': 0.11172666890340435}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.6339216117216118, 'AUC-PR': 0.11172666890340435}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.8821407814407816, 'AUC-PR': 0.35132026379953085}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.6339252747252747, 'AUC-PR': 0.11172739078661073}]"
data/GutenTAG/poly-length-1000/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5040702222222222, 'AUC-PR': 0.09695266031379317}, {'Algorithm': 'COF', 'AUC-ROC': 0.5064166666666667, 'AUC-PR': 0.12614898456163653}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999986666666666, 'AUC-PR': 0.9999880109241391}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5830634444444445, 'AUC-PR': 0.12239947058303557}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5277551111111112, 'AUC-PR': 0.1342299045377594}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.45513711111111116, 'AUC-PR': 0.0835468006641712}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.6932196666666667, 'AUC-PR': 0.23382721051531358}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.6932196666666667, 'AUC-PR': 0.23382721051531358}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999598888888889, 'AUC-PR': 0.9996392950643004}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.6932568888888888, 'AUC-PR': 0.23383433002539783}]"
data/GutenTAG/rw-length-50/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5856341708542714, 'AUC-PR': 0.006183457762263559}, {'Algorithm': 'COF', 'AUC-ROC': 0.4944422110552764, 'AUC-PR': 0.004868409766558843}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999577889447236, 'AUC-PR': 0.9919207386845108}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6781085427135678, 'AUC-PR': 0.008011564377136592}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5854793969849246, 'AUC-PR': 0.006148191313601238}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.8754793969849246, 'AUC-PR': 0.02069397421152601}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9999879396984925, 'AUC-PR': 0.9974965548908432}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9999879396984925, 'AUC-PR': 0.9974965548908432}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9992120603015076, 'AUC-PR': 0.8710322292861856}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9999879396984925, 'AUC-PR': 0.9974965548908432}]"
data/GutenTAG/rw-diff-count-3/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.41796832756312324, 'AUC-PR': 0.05007829406473067}, {'Algorithm': 'COF', 'AUC-ROC': 0.45570392755073497, 'AUC-PR': 0.05651780259855435}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.985966178902406, 'AUC-PR': 0.6746700128230612}, {'Algorithm': 'KNN', 'AUC-ROC': 0.4770737596840778, 'AUC-PR': 0.06089780947816325}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5337454476774206, 'AUC-PR': 0.07031665301963755}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.8972760445146448, 'AUC-PR': 0.09401237111093327}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.981721152376702, 'AUC-PR': 0.6933810425301669}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9817211523767021, 'AUC-PR': 0.6933810425301666}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9877071424183298, 'AUC-PR': 0.41279380516281494}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9817216600942628, 'AUC-PR': 0.6933819612482023}]"
data/GutenTAG/rw-diff-count-4/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.44763151593872574, 'AUC-PR': 0.14541833339248686}, {'Algorithm': 'COF', 'AUC-ROC': 0.3596159689031886, 'AUC-PR': 0.05442828997705276}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9922487470880137, 'AUC-PR': 0.7622914472888952}, {'Algorithm': 'KNN', 'AUC-ROC': 0.43149771579698426, 'AUC-PR': 0.1787215972235109}, {'Algorithm': 'LOF', 'AUC-ROC': 0.47746522486306253, 'AUC-PR': 0.0730592207427739}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9111389022192581, 'AUC-PR': 0.2717452485042909}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.8322017648152924, 'AUC-PR': 0.6125774320301363}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9808063234932943, 'AUC-PR': 0.6062192574668508}]"
data/GutenTAG/poly-type-variance/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.4994323232323232, 'AUC-PR': 0.00927100775459286}, {'Algorithm': 'COF', 'AUC-ROC': 0.5323005050505051, 'AUC-PR': 0.012238593732291893}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999848484848486, 'AUC-PR': 0.9985260714639583}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6862540404040404, 'AUC-PR': 0.016146077180458615}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5743338383838383, 'AUC-PR': 0.014047310857635678}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.3977535353535353, 'AUC-PR': 0.007773250786252115}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.7610222222222223, 'AUC-PR': 0.019176760714155732}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.7610222222222223, 'AUC-PR': 0.019176760714155732}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999848484848486, 'AUC-PR': 0.9985260714639583}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.7610222222222223, 'AUC-PR': 0.019176760714155732}]"
data/GutenTAG/cbf-type-amplitude/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5480272727272727, 'AUC-PR': 0.011442905291919683}, {'Algorithm': 'COF', 'AUC-ROC': 0.47053989898989895, 'AUC-PR': 0.00901272495407005}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.5598363636363637, 'AUC-PR': 0.010466627748901877}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5562621212121213, 'AUC-PR': 0.010831198902143005}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5088489898989899, 'AUC-PR': 0.009450626166711022}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.575450505050505, 'AUC-PR': 0.01055455549544512}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.6870666666666667, 'AUC-PR': 0.0144754374628829}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.6870666666666667, 'AUC-PR': 0.0144754374628829}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9877070707070708, 'AUC-PR': 0.30612536057549133}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.687289898989899, 'AUC-PR': 0.014486095577314284}]"
data/GutenTAG/sinus-position-beginning/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5144858585858586, 'AUC-PR': 0.019068978778437523}, {'Algorithm': 'COF', 'AUC-ROC': 0.5142520202020202, 'AUC-PR': 0.011255718218791379}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9985454545454546, 'AUC-PR': 0.8512917543953131}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5859444444444444, 'AUC-PR': 0.01748463152950709}, {'Algorithm': 'LOF', 'AUC-ROC': 0.560820202020202, 'AUC-PR': 0.013339009111760109}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.8232373737373738, 'AUC-PR': 0.03630036893321353}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.8318181818181818, 'AUC-PR': 0.20977253935779328}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.8318181818181818, 'AUC-PR': 0.20977253935779328}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.999709090909091, 'AUC-PR': 0.9679597781050804}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.8194484848484849, 'AUC-PR': 0.2065695056309276}]"
data/GutenTAG/sinus-length-500/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5664202105263159, 'AUC-PR': 0.15628518995040558}, {'Algorithm': 'COF', 'AUC-ROC': 0.581920105263158, 'AUC-PR': 0.2162964148621398}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999936842105264, 'AUC-PR': 0.9998804709280794}, {'Algorithm': 'KNN', 'AUC-ROC': 0.635756947368421, 'AUC-PR': 0.2303677406034924}, {'Algorithm': 'LOF', 'AUC-ROC': 0.583534947368421, 'AUC-PR': 0.21964909492646875}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9980995789473683, 'AUC-PR': 0.9666564896436689}, {'Algorithm': 'STAMP', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'STOMP', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999924210526316, 'AUC-PR': 0.999856802410035}, {'Algorithm': 'VALMOD', 'AUC-ROC': 1.0, 'AUC-PR': 1.0}]"
data/GutenTAG/poly-combined-diff-3/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.47337616400779614, 'AUC-PR': 0.009194393635109691}, {'Algorithm': 'COF', 'AUC-ROC': 0.510737505714767, 'AUC-PR': 0.011104331140520033}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.8743935128371713, 'AUC-PR': 0.03971553707428852}, {'Algorithm': 'KNN', 'AUC-ROC': 0.5058230467528092, 'AUC-PR': 0.009649451031581609}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5278500445150268, 'AUC-PR': 0.011581866837353866}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.5492393945956351, 'AUC-PR': 0.01135544337794803}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.3896051396809356, 'AUC-PR': 0.007761447827913057}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.3896051396809356, 'AUC-PR': 0.007761447827913057}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9729618133256335, 'AUC-PR': 0.15511351700266313}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.3895935898361366, 'AUC-PR': 0.007761332088648186}]"
data/GutenTAG/cbf-trend-sinus/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.5537939393939393, 'AUC-PR': 0.025542815521548863}, {'Algorithm': 'COF', 'AUC-ROC': 0.46013737373737373, 'AUC-PR': 0.019502936976698117}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999454545454546, 'AUC-PR': 0.9946481753267675}, {'Algorithm': 'KNN', 'AUC-ROC': 0.4906646464646464, 'AUC-PR': 0.02296327386704418}, {'Algorithm': 'LOF', 'AUC-ROC': 0.4541944444444444, 'AUC-PR': 0.019421351602933564}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.8057555555555556, 'AUC-PR': 0.02427505782929891}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.5995121212121213, 'AUC-PR': 0.011568747789730802}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.5995121212121213, 'AUC-PR': 0.011568747789730802}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9960242424242425, 'AUC-PR': 0.7561084370851701}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.5999131313131313, 'AUC-PR': 0.011580419504078161}]"
data/GutenTAG/ecg-same-count-1/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.4856353535353535, 'AUC-PR': 0.009691317997850087}, {'Algorithm': 'COF', 'AUC-ROC': 0.4883949494949495, 'AUC-PR': 0.010436397632522465}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999313131313132, 'AUC-PR': 0.993406037321571}, {'Algorithm': 'KNN', 'AUC-ROC': 0.48628232323232323, 'AUC-PR': 0.010691235200162859}, {'Algorithm': 'LOF', 'AUC-ROC': 0.47544343434343433, 'AUC-PR': 0.009485244940967067}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9944151515151515, 'AUC-PR': 0.9704300562651129}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.997709090909091, 'AUC-PR': 0.7222076738847121}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.997709090909091, 'AUC-PR': 0.7222076738847121}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9998222222222222, 'AUC-PR': 0.9830646948655681}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9977161616161616, 'AUC-PR': 0.7227927234840361}]"
data/GutenTAG/sinus-type-pattern/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.47116868686868685, 'AUC-PR': 0.008676681540269052}, {'Algorithm': 'COF', 'AUC-ROC': 0.5327853535353535, 'AUC-PR': 0.01141009329767323}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999989898989899, 'AUC-PR': 0.999900495049505}, {'Algorithm': 'KNN', 'AUC-ROC': 0.3036590909090909, 'AUC-PR': 0.006871247280251069}, {'Algorithm': 'LOF', 'AUC-ROC': 0.537429797979798, 'AUC-PR': 0.011664984399069735}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9960191919191919, 'AUC-PR': 0.6268073703874769}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.5244080808080809, 'AUC-PR': 0.19994383757130993}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.5244080808080809, 'AUC-PR': 0.19994383757130993}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999989898989899, 'AUC-PR': 0.999900495049505}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.532410101010101, 'AUC-PR': 0.21082124373104733}]"
data/GutenTAG/sinus-length-1000/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.6009405555555556, 'AUC-PR': 0.270037705041147}, {'Algorithm': 'COF', 'AUC-ROC': 0.5635466666666666, 'AUC-PR': 0.20426892672730923}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9999964444444445, 'AUC-PR': 0.9999680614420714}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6475130555555555, 'AUC-PR': 0.28358660450814244}, {'Algorithm': 'LOF', 'AUC-ROC': 0.5747094444444445, 'AUC-PR': 0.24456481267976862}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.9993727777777778, 'AUC-PR': 0.9951862971653347}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9999524444444445, 'AUC-PR': 0.9995434862266609}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9999524444444445, 'AUC-PR': 0.9995434862266609}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9999976666666667, 'AUC-PR': 0.9999790452106303}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9999526666666667, 'AUC-PR': 0.9995454673248639}]"
data/GutenTAG/sinus-length-100/test.csv,"[{'Algorithm': 'CBLOF', 'AUC-ROC': 0.6021939393939394, 'AUC-PR': 0.13935647035565915}, {'Algorithm': 'COF', 'AUC-ROC': 0.6100555555555556, 'AUC-PR': 0.13132515961448463}, {'Algorithm': 'kMeans', 'AUC-ROC': 0.9998626262626262, 'AUC-PR': 0.9869064145628947}, {'Algorithm': 'KNN', 'AUC-ROC': 0.6578565656565657, 'AUC-PR': 0.13960795775134802}, {'Algorithm': 'LOF', 'AUC-ROC': 0.6049474747474748, 'AUC-PR': 0.13731170289243377}, {'Algorithm': 'PS-SVM', 'AUC-ROC': 0.995589898989899, 'AUC-PR': 0.7117082753029935}, {'Algorithm': 'STAMP', 'AUC-ROC': 0.9999656565656566, 'AUC-PR': 0.9966036261751497}, {'Algorithm': 'STOMP', 'AUC-ROC': 0.9999656565656566, 'AUC-PR': 0.9966036261751497}, {'Algorithm': 'Sub-LOF', 'AUC-ROC': 0.9998444444444445, 'AUC-PR': 0.9852288538794016}, {'Algorithm': 'VALMOD', 'AUC-ROC': 0.9999656565656566, 'AUC-PR': 0.9966036261751497}]"
